id,x,y,deg
184_21,s4.397551,s4.037035,s140.189848
184_22,s11.430297,s9.535039,s137.696565
184_23,s7.228141,s8.092551,s47.470264
184_24,s9.271362,s9.989213,s-33.697621
184_25,s1.514516,s8.487524,s191.858725
184_26,s4.461547,s8.9118,s-16.886582
184_27,s2.15766,s5.90809,s196.446636
184_28,s3.658626,s4.06609,s158.025658
184_29,s4.737717,s6.119235,s202.871328
184_30,s7.07198,s6.333338,s-3.207089
184_31,s6.424776,s4.853304,s-46.755991
184_32,s6.823286,s9.867317,s346.564582
184_33,s2.67082,s11.296349,s231.402144
184_34,s4.874464,s8.466984,s83.150234
184_35,s2.135712,s10.980865,s24.812336
184_36,s6.661552,s10.971714,s173.516735
184_37,s8.277116,s3.054615,s19.045166
184_38,s2.902932,s10.26199,s15.056692
184_39,s0.972394,s5.606574,s14.182123
184_40,s2.399199,s1.567413,s110.841075
184_41,s9.908231,s10.683212,s338.354991
184_42,s5.163236,s11.745785,s55.081497
184_43,s1.413947,s6.667386,s189.499572
184_44,s1.018012,s9.827993,s210.309054
184_45,s1.850215,s3.490602,s38.114256
184_46,s9.252396,s6.458662,s218.461591
184_47,s5.891973,s9.357326,s-74.946873
184_48,s3.029942,s8.401671,s99.952081
184_49,s1.840739,s11.889996,s-66.188969
184_50,s7.138407,s4.842187,s240.24546
184_51,s1.07501,s11.490876,s33.092474
184_52,s9.089443,s2.888634,s173.744788
184_53,s6.794797,s2.675533,s130.156354
184_54,s6.874576,s5.647577,s56.179837
184_55,s4.313402,s6.521857,s-12.462409
184_56,s9.908995,s8.477078,s98.197451
184_57,s7.967414,s7.237803,s43.328602
184_58,s11.355617,s2.553801,s-174.190432
184_59,s7.538115,s4.103497,s205.323852
184_60,s7.466563,s2.014233,s239.687763
184_61,s7.188007,s2.558135,s-91.3888
184_62,s3.643071,s7.525469,s206.15807
184_63,s2.094911,s8.646264,s163.337419
184_64,s3.470611,s9.980557,s12.272169
184_65,s6.274218,s10.378392,s97.431113
184_66,s2.755651,s5.064108,s18.545991
184_67,s8.251275,s4.616848,s45.234772
184_68,s7.061185,s9.392091,s-78.462664
184_69,s11.200838,s5.273342,s205.537685
184_70,s1.560269,s0.956784,s247.768989
184_71,s1.45816,s4.998429,s58.183545
184_72,s1.710046,s7.505305,s-89.937548
184_73,s3.839876,s11.316739,s182.562768
184_74,s7.657413,s0.869429,s-0.575046
184_75,s5.583886,s12.184267,s173.697852
184_76,s5.850014,s5.532497,s166.989948
184_77,s5.584036,s6.205384,s-129.004307
184_78,s0.967423,s4.786242,s162.052626
184_79,s6.596599,s3.548488,s111.757232
184_80,s2.258843,s3.975,s221.253112
184_81,s0.826687,s10.972643,s288.553987
184_82,s0.938255,s2.186429,s22.561607
184_83,s10.754108,s9.590835,s-221.487672
184_84,s1.180679,s7.285927,s-129.551572
184_85,s5.752027,s11.013068,s146.933275
184_86,s11.747422,s5.009703,s332.99402
184_87,s1.086871,s8.744408,s-58.839779
184_88,s9.705494,s3.684883,s50.923425
184_89,s12.009469,s1.249181,s124.400138
184_90,s8.631314,s1.676454,s41.279781
184_91,s0.950116,s7.651029,s13.011829
184_92,s5.796808,s1.66709,s63.450506
184_93,s10.314401,s5.603163,s324.114672
184_94,s5.432646,s8.900619,s6.530796
184_95,s6.795128,s8.994107,s218.572732
184_96,s1.691388,s9.690341,s-119.181871
184_97,s3.697873,s9.418468,s343.169668
184_98,s8.605304,s11.592655,s110.942124
184_99,s5.477556,s3.259692,s91.757278
184_100,s8.474894,s1.128849,s-77.878617
184_101,s8.884872,s5.785873,s177.911363
184_102,s8.457075,s10.817525,s185.627875
184_103,s4.003045,s1.757426,s34.034558
184_104,s2.59125,s8.817492,s-25.192603
184_105,s3.634828,s11.941763,s-57.935549
184_106,s12.028515,s10.21983,s408.1023
184_107,s8.059862,s10.887894,s102.575163
184_108,s6.837835,s1.100824,s112.679593
184_109,s0.975314,s0.830736,s24.768369
184_110,s10.507043,s4.226203,s-76.763869
184_111,s2.988756,s3.128964,s-22.564328
184_112,s2.474309,s11.65854,s-27.171387
184_113,s5.660354,s4.05703,s106.417354
184_114,s11.424276,s8.222416,s389.618605
184_115,s4.436021,s3.177757,s93.97716
184_116,s7.259669,s3.120047,s-4.193601
184_117,s1.492734,s5.799269,s234.222669
184_118,s8.802786,s7.995425,s263.570167
184_119,s2.218661,s2.074853,s62.012877
184_120,s1.060322,s3.313359,s241.218081
184_121,s6.819472,s11.519349,s310.234495
184_122,s1.495769,s4.452867,s118.248495
184_123,s4.913574,s11.384845,s-149.83081
184_124,s3.022532,s2.569138,s-56.482634
184_125,s8.000762,s9.774713,s83.833645
184_126,s3.174394,s6.699694,s18.466252
184_127,s11.178903,s7.750218,s168.381687
184_128,s6.956615,s7.466497,s42.699556
184_129,s2.715639,s7.010524,s86.037261
184_130,s4.396059,s1.160647,s123.785154
184_131,s9.876337,s3.049517,s141.880656
184_132,s2.741895,s1.985757,s21.588462
184_133,s3.205651,s8.905629,s243.823936
184_134,s6.095894,s8.386023,s101.466845
184_135,s3.876963,s8.08108,s56.214522
184_136,s6.259979,s11.213052,s15.878936
184_137,s10.947096,s3.069592,s271.590703
184_138,s9.485721,s1.401143,s167.101435
184_139,s9.249989,s1.881891,s-70.737403
184_140,s8.586415,s9.623203,s-13.449481
184_141,s10.851234,s8.411211,s-260.308667
184_142,s4.229575,s5.172627,s377.652769
184_143,s4.896509,s10.450231,s236.480496
184_144,s10.943435,s1.789032,s-122.714242
184_145,s6.297821,s12.031197,s-85.561313
184_146,s1.284615,s2.784286,s190.167945
184_147,s11.234642,s11.352757,s268.468599
184_148,s10.514145,s2.746378,s-2.048191
184_149,s3.492989,s1.253928,s82.111649
184_150,s3.228162,s11.575592,s-4.491948
184_151,s8.769769,s3.388739,s-24.353523
184_152,s4.700106,s4.587234,s63.393835
184_153,s7.551455,s11.318117,s150.175743
184_154,s7.946603,s8.786158,s81.054123
184_155,s3.172763,s7.911017,s181.206453
184_156,s8.899588,s7.027162,s96.11595
184_157,s5.741549,s2.257641,s-41.574392
184_158,s5.801939,s1.020645,s61.398965
184_159,s1.63058,s1.569779,s5.679464
184_160,s11.935047,s1.755738,s14.874691
184_161,s2.512881,s1.018019,s251.304458
184_162,s2.031887,s4.844638,s171.432641
184_163,s7.807509,s11.778752,s301.596979
184_164,s1.301714,s12.150752,s209.493773
184_165,s8.285087,s7.972598,s76.49612
184_166,s4.755523,s6.683813,s-51.34633
184_167,s6.889487,s4.196722,s181.477371
184_168,s5.736365,s7.375015,s141.826405
184_169,s2.765199,s9.672867,s36.113615
184_170,s2.987772,s4.012551,s35.310182
184_171,s0.914758,s10.299964,s-62.387541
184_172,s4.203355,s11.596892,s349.456271
184_173,s7.521489,s5.617391,s-9.801789
184_174,s4.559624,s1.536138,s-2.966355
184_175,s6.954348,s1.890294,s219.312963
184_176,s11.77762,s12.102476,s210.631728
184_177,s10.812875,s10.542812,s6.359667
184_178,s2.027573,s2.697245,s-9.766703
184_179,s6.422631,s1.614124,s159.434243
184_180,s9.936226,s10.149609,s294.329968
184_181,s10.013469,s11.939727,s-251.584906
184_182,s5.182296,s2.686196,s157.393833
184_183,s4.416368,s8.020396,s164.256051
185_0,s8.846951,s7.436892,s33.340682
185_1,s6.564301,s7.27247,s284.718282
185_2,s0.916458,s6.408705,s154.649419
185_3,s3.567645,s10.40603,s-98.004524
185_4,s11.89503,s2.333125,s8.237555
185_5,s10.33356,s5.458209,s160.123901
185_6,s8.907101,s11.700981,s-21.310439
185_7,s3.194454,s6.825781,s243.112173
185_8,s3.404705,s4.569876,s96.995516
185_9,s1.437893,s4.101081,s65.630136
185_10,s9.849873,s10.14955,s109.46222
185_11,s1.914939,s10.717934,s257.290789
185_12,s3.374466,s9.379072,s215.629767
185_13,s10.372903,s10.551143,s4.150013
185_14,s11.239919,s12.412991,s221.720924
185_15,s1.557495,s9.026205,s229.209883
185_16,s6.692958,s6.459878,s-111.642306
185_17,s7.676491,s6.882805,s88.631788
185_18,s8.254549,s2.343375,s183.295059
185_19,s12.000205,s9.784502,s33.572568
185_20,s0.881029,s1.031173,s28.158541
185_21,s4.275081,s8.264837,s-120.550112
185_22,s1.591375,s5.607999,s69.309345
185_23,s1.055868,s2.248721,s31.540296
185_24,s9.361577,s4.89745,s-56.320101
185_25,s1.455787,s11.12042,s2.820925
185_26,s8.077377,s8.483285,s-83.337147
185_27,s6.260443,s10.23643,s139.761767
185_28,s11.991431,s4.066674,s-11.523798
185_29,s1.589716,s7.863521,s23.35552
185_30,s5.906916,s9.334361,s63.08217
185_31,s6.813179,s2.004566,s209.625902
185_32,s6.458854,s7.984776,s137.142255
185_33,s3.963887,s7.585023,s135.581571
185_34,s1.31917,s9.380463,s68.155152
185_35,s4.102605,s4.8221,s-95.675788
185_36,s6.715379,s3.485789,s150.614048
185_37,s6.399775,s5.160102,s243.215591
185_38,s3.384614,s3.06357,s-42.004305
185_39,s5.123,s8.858841,s143.615412
185_40,s8.819808,s8.096848,s-74.878556
185_41,s7.965105,s10.457752,s-107.117087
185_42,s5.235326,s5.381333,s39.473691
185_43,s10.675338,s10.137473,s307.358263
185_44,s11.796967,s4.729077,s428.852488
185_45,s8.041764,s11.369331,s100.416199
185_46,s2.482438,s3.318841,s171.521359
185_47,s2.046249,s12.127268,s208.767459
185_48,s0.895166,s1.852347,s212.108333
185_49,s2.903084,s12.268134,s66.450461
185_50,s0.870542,s12.476202,s154.076025
185_51,s7.595565,s1.609295,s162.942629
185_52,s3.324472,s8.662735,s35.660124
185_53,s11.932031,s11.056316,s-158.220824
185_54,s4.849896,s9.4589,s242.747363
185_55,s8.193968,s7.354237,s-8.634156
185_56,s5.177064,s10.200172,s130.33335
185_57,s4.230426,s8.794166,s0.825658
185_58,s0.897676,s11.546967,s-23.102649
185_59,s7.687987,s9.295596,s165.99182
185_60,s9.219206,s10.785173,s146.941873
185_61,s5.680852,s2.788772,s176.663072
185_62,s3.541745,s5.018648,s8.210913
185_63,s2.62278,s9.498324,s174.729838
185_64,s5.069563,s11.047921,s-93.458044
185_65,s6.774463,s1.281464,s112.717739
185_66,s2.656673,s2.524847,s196.651803
185_67,s9.945666,s3.754647,s278.772525
185_68,s2.098577,s7.569587,s11.044151
185_69,s5.273722,s2.055608,s123.256961
185_70,s1.780325,s7.096664,s48.079049
185_71,s4.100979,s9.96995,s164.770846
185_72,s5.567379,s1.607306,s-89.983962
185_73,s9.398394,s5.592443,s-26.08173
185_74,s3.445697,s12.312242,s139.730422
185_75,s2.952749,s7.40736,s132.529024
185_76,s11.962617,s5.465802,s428.616568
185_77,s7.323864,s9.82516,s138.720181
185_78,s5.624653,s4.923093,s76.34475
185_79,s4.430649,s1.130406,s-49.840229
185_80,s0.997948,s6.832318,s25.871274
185_81,s4.691344,s11.35574,s58.852644
185_82,s1.195432,s4.839523,s-77.410475
185_83,s6.06422,s6.622333,s32.694812
185_84,s9.603478,s9.237527,s153.172223
185_85,s3.026868,s10.880725,s67.876098
185_86,s9.239821,s1.20101,s274.849171
185_87,s5.109106,s2.498564,s32.511852
185_88,s4.439942,s10.859634,s213.858331
185_89,s9.134415,s2.083127,s-81.76312
185_90,s8.280927,s4.917496,s-169.658217
185_91,s5.812494,s4.2539,s173.262723
185_92,s7.522818,s6.053904,s-52.253018
185_93,s2.646484,s3.616681,s22.314417
185_94,s2.942187,s11.53642,s116.226003
185_95,s4.385607,s5.323376,s-20.025901
185_96,s0.869686,s7.802834,s203.580808
185_97,s8.198666,s12.477834,s188.726923
185_98,s8.450517,s10.793408,s-11.272534
185_99,s5.135673,s6.689543,s23.591944
185_100,s3.176211,s2.039283,s242.244278
185_101,s5.87919,s11.677217,s211.715919
185_102,s9.303412,s11.251995,s-54.150018
185_103,s8.93339,s6.836575,s-123.652332
185_104,s11.369296,s3.710588,s194.510489
185_105,s3.877151,s11.254026,s41.009409
185_106,s3.304116,s6.225183,s-123.712449
185_107,s1.976194,s2.514623,s52.867106
185_108,s7.617044,s2.014636,s37.43404
185_109,s10.807041,s8.471287,s279.598435
185_110,s1.625352,s3.554332,s-38.544975
185_111,s0.903657,s3.624501,s23.580921
185_112,s10.55778,s7.496291,s50.777639
185_113,s2.504025,s1.202641,s41.585909
185_114,s1.604287,s9.954132,s-3.946652
185_115,s10.389577,s1.106001,s-34.911106
185_116,s0.982486,s9.974299,s17.086787
185_117,s12.190119,s1.679897,s101.245714
185_118,s7.262247,s3.068734,s-222.549775
185_119,s7.548249,s8.100531,s109.665776
185_120,s2.373002,s8.381182,s208.988906
185_121,s2.083338,s11.249036,s32.576759
185_122,s5.066981,s6.107087,s285.225873
185_123,s3.832628,s2.4394,s84.331136
185_124,s0.822408,s5.449446,s-112.955851
185_125,s3.817933,s1.158757,s51.937958
185_126,s5.149682,s1.156661,s257.824178
185_127,s7.632598,s12.342831,s62.98923
185_128,s11.338286,s11.476278,s-185.977418
185_129,s7.465055,s4.531579,s456.223228
185_130,s8.867683,s9.652861,s66.591549
185_131,s5.361713,s11.646221,s355.533984
185_132,s7.129785,s10.405795,s12.647605
185_133,s4.128183,s12.425022,s230.454735
185_134,s9.928592,s2.562164,s9.671662
185_135,s1.148826,s8.766762,s46.523702
185_136,s6.585793,s11.29213,s173.45394
185_137,s10.51856,s6.665015,s-52.771373
185_138,s8.045666,s2.803164,s413.451189
185_139,s10.509463,s4.576214,s317.757342
185_140,s4.41223,s2.784971,s340.963259
185_141,s12.003728,s6.702532,s365.248372
185_142,s1.031702,s3.086734,s211.819471
185_143,s6.676374,s12.221949,s189.646801
185_144,s2.566752,s6.237138,s-18.923449
185_145,s1.516058,s1.720438,s-6.564385
185_146,s4.819952,s12.377376,s-69.317749
185_147,s3.038684,s10.18906,s-139.097636
185_148,s5.979298,s5.734122,s181.790597
185_149,s4.701335,s3.993525,s94.307271
185_150,s4.473862,s6.389962,s162.898222
185_151,s8.353258,s7.005181,s-170.243222
185_152,s10.08073,s12.160824,s83.11555
185_153,s0.916799,s8.146097,s31.059302
185_154,s4.562324,s2.192501,s155.217895
185_155,s1.717795,s12.19976,s53.7899
185_156,s10.651386,s1.992714,s50.034143
185_157,s7.360923,s11.674761,s20.577612
185_158,s4.13036,s6.685599,s-32.940705
185_159,s5.920576,s3.025932,s-9.160273
185_160,s6.278024,s4.300234,s241.697283
185_161,s3.116672,s5.696129,s108.908081
185_162,s2.954391,s1.445946,s232.259983
185_163,s6.472406,s9.147127,s-178.39367
185_164,s4.555899,s7.58359,s-64.729416
185_165,s5.573148,s10.419772,s297.030559
185_166,s7.937775,s5.403756,s87.003152
185_167,s6.219449,s2.027182,s-11.242847
185_168,s2.154163,s2.077766,s229.732822
185_169,s2.15109,s5.803213,s173.483507
185_170,s0.809461,s11.086341,s219.551215
185_171,s6.051743,s12.444189,s-157.665064
185_172,s3.03195,s8.192255,s220.816686
185_173,s2.147904,s6.23707,s77.488191
185_174,s3.094524,s3.987892,s-76.446726
185_175,s5.892248,s8.349962,s143.883507
185_176,s1.552962,s1.185647,s244.579314
185_177,s1.731635,s4.367833,s-31.624158
185_178,s5.408448,s3.042668,s37.26857
185_179,s8.746368,s5.699897,s60.933403
185_180,s1.981474,s9.50569,s-46.116594
185_181,s9.133095,s2.865099,s146.436526
185_182,s11.419199,s2.643337,s21.862549
185_183,s10.712768,s11.871128,s172.519425
185_184,s10.703764,s6.138771,s248.002827
186_0,s3.288087,s3.749068,s-203.033362
186_1,s2.430352,s3.196257,s-19.103804
186_2,s11.970138,s9.526544,s10.244659
186_3,s2.289282,s2.850215,s99.23256
186_4,s3.137937,s5.735042,s260.779067
186_5,s5.771472,s12.064787,s59.096929
186_6,s4.398812,s2.88643,s10.063657
186_7,s1.768654,s6.311359,s255.45176
186_8,s2.899738,s12.196441,s53.1142
186_9,s7.778368,s5.884268,s203.574832
186_10,s7.143969,s7.27957,s1.994701
186_11,s11.253192,s2.239129,s283.106506
186_12,s9.832343,s7.550773,s372.425902
186_13,s10.174206,s6.289988,s165.704707
186_14,s1.231749,s4.99426,s157.854146
186_15,s9.114771,s9.499297,s-74.700007
186_16,s5.379326,s11.433932,s219.327898
186_17,s2.675321,s2.042435,s126.6976
186_18,s7.538211,s6.758555,s224.929271
186_19,s5.325108,s3.137804,s380.12935
186_20,s1.51124,s12.501681,s159.295784
186_21,s7.954217,s1.223084,s46.981431
186_22,s4.214991,s1.292117,s255.285025
186_23,s11.990073,s12.195324,s117.92203
186_24,s6.066981,s2.881103,s5.373526
186_25,s5.554525,s3.780135,s287.519288
186_26,s2.696692,s10.030512,s71.358291
186_27,s3.243957,s4.362326,s109.478587
186_28,s2.142914,s1.337149,s117.73213
186_29,s7.271957,s9.08686,s93.563887
186_30,s11.660373,s5.854834,s-23.043521
186_31,s11.191251,s3.920317,s91.507633
186_32,s7.712418,s7.788755,s219.134454
186_33,s6.677605,s12.483361,s192.413369
186_34,s5.780016,s6.104201,s199.236774
186_35,s5.077894,s4.638577,s-47.315205
186_36,s1.67133,s8.431783,s-11.722399
186_37,s7.400403,s3.019246,s179.872403
186_38,s4.584933,s3.722787,s-16.235018
186_39,s11.80993,s3.048102,s-7.418001
186_40,s6.933248,s4.652208,s-72.713083
186_41,s8.947306,s10.021414,s89.876455
186_42,s8.530876,s9.422105,s204.340789
186_43,s11.132666,s7.41499,s-79.13118
186_44,s6.491859,s2.035014,s155.554394
186_45,s1.098213,s7.434729,s209.8275
186_46,s3.350446,s12.213203,s221.386479
186_47,s7.775671,s1.880536,s12.278926
186_48,s6.702078,s4.375872,s92.493886
186_49,s4.934759,s12.299654,s150.669807
186_50,s9.262633,s8.456586,s92.375942
186_51,s2.508384,s8.389755,s322.758182
186_52,s11.926195,s1.253902,s-11.750315
186_53,s0.846314,s2.189821,s258.287003
186_54,s7.420168,s9.91109,s215.60175
186_55,s2.456027,s5.713151,s-152.468624
186_56,s7.381809,s11.802168,s-10.28033
186_57,s8.546277,s5.853802,s355.218776
186_58,s10.967607,s4.494862,s21.586588
186_59,s7.977627,s3.176302,s-31.678957
186_60,s8.05168,s11.176215,s189.921848
186_61,s4.305133,s9.662624,s87.75338
186_62,s2.242292,s10.785236,s37.744672
186_63,s10.480064,s9.948408,s119.223151
186_64,s1.448575,s1.766232,s177.850806
186_65,s2.248714,s5.015629,s249.247211
186_66,s2.249076,s4.240504,s36.7383
186_67,s4.444365,s2.500891,s131.36764
186_68,s3.9443,s1.636901,s-47.136146
186_69,s7.83395,s12.24438,s-77.943844
186_70,s10.010686,s11.053402,s-186.576734
186_71,s4.987446,s10.908099,s-204.176241
186_72,s11.374769,s9.417648,s176.583658
186_73,s4.17685,s6.638275,s161.365058
186_74,s2.840921,s9.78747,s251.283492
186_75,s8.735387,s3.733204,s143.331107
186_76,s9.867061,s4.911133,s-58.095644
186_77,s1.442217,s10.412954,s-86.64643
186_78,s5.557608,s8.792634,s-43.525711
186_79,s5.57637,s2.608818,s86.346758
186_80,s7.225353,s3.553056,s136.626793
186_81,s4.163994,s9.218609,s198.105531
186_82,s3.56432,s8.733997,s116.616479
186_83,s10.122178,s8.803998,s76.735598
186_84,s6.460861,s2.567587,s250.562186
186_85,s1.749772,s3.129425,s16.261759
186_86,s2.052612,s9.491153,s16.016837
186_87,s11.301306,s10.55974,s48.120971
186_88,s1.02101,s1.160015,s24.263723
186_89,s1.174526,s7.9349,s-87.16774
186_90,s2.277763,s9.158425,s-82.056065
186_91,s3.818221,s2.902605,s80.163095
186_92,s10.944349,s11.354922,s-59.012269
186_93,s2.309011,s6.583598,s20.274777
186_94,s6.485068,s11.691874,s109.961393
186_95,s0.916204,s12.492701,s156.899305
186_96,s10.641604,s10.430958,s-125.189756
186_97,s1.527207,s9.322817,s65.338677
186_98,s3.103082,s10.369849,s-152.964436
186_99,s5.950992,s2.218001,s127.503342
186_100,s2.410424,s7.266532,s-27.452993
186_101,s5.17048,s6.953152,s95.693238
186_102,s1.001986,s6.814354,s168.183351
186_103,s5.963751,s6.996301,s263.80726
186_104,s7.920202,s8.333092,s-102.027178
186_105,s0.935043,s10.422133,s199.113609
186_106,s3.247777,s11.538691,s263.004981
186_107,s3.015277,s2.697651,s116.460258
186_108,s7.298784,s1.336435,s444.112983
186_109,s2.782754,s11.54285,s167.340633
186_110,s8.46077,s11.578148,s96.795909
186_111,s12.003867,s11.134945,s137.306737
186_112,s3.771912,s10.262838,s268.829925
186_113,s9.974764,s12.413128,s155.797218
186_114,s11.645693,s5.065593,s152.176476
186_115,s1.071279,s2.849107,s208.665306
186_116,s3.404929,s10.843139,s98.744406
186_117,s4.668415,s5.135247,s-185.161371
186_118,s4.995116,s1.801569,s212.434478
186_119,s10.322737,s1.927557,s-43.615592
186_120,s5.377751,s5.45938,s48.13281
186_121,s1.861027,s11.91514,s-27.820646
186_122,s7.480314,s11.111505,s79.904712
186_123,s1.79516,s7.58363,s166.953514
186_124,s9.027549,s11.927723,s335.801414
186_125,s3.321478,s7.076851,s-40.145454
186_126,s7.352851,s10.388053,s71.057845
186_127,s10.522807,s11.72766,s103.955905
186_128,s5.592185,s7.576725,s104.572787
186_129,s2.08215,s11.605356,s217.605412
186_130,s2.031749,s3.681113,s-64.319411
186_131,s4.948449,s8.537728,s13.110377
186_132,s3.272627,s1.392249,s249.557988
186_133,s8.947067,s4.239347,s110.640751
186_134,s3.431424,s6.358683,s219.877967
186_135,s7.428152,s4.248784,s-112.345925
186_136,s8.92783,s7.099295,s167.16582
186_137,s4.391524,s10.623101,s29.669308
186_138,s3.517759,s1.977981,s14.420979
186_139,s9.527484,s6.663609,s153.572133
186_140,s9.741972,s4.112208,s199.11282
186_141,s6.63638,s5.819857,s22.158187
